Sim1,Sim2,Sim3,Sim4,Sim5,Sim6,Sim7,Sim8,Sim9,Sim10
-0.004917373,-0.004916051,-0.004414826,0.005336378,0.00427054,0.008750485,0.010296017,0.001658206,-0.004996349,0.015563156
0.008463781,0.001068639,0.010290196,-0.006233812,-0.011757242,0.002940799,-0.000729676,-0.007742304,0.001065366,-0.010655885
-0.00409549,0.012224442,-0.00646709,0.00955006,-0.010195953,-0.017284555,-0.00271833,0.015624617,0.011561797,-0.006781753
-0.02780276,0.03092994,0.001057311,-0.013367381,-0.001749524,-0.0136159,0.011269171,0.009941639,-0.003190915,0.009780972
0.004003223,-0.001767766,0.006275281,-0.014076434,0.011937725,-0.007066608,-0.012271788,0.008049985,-0.008584943,0.009598758
-0.011214462,-0.013128361,0.020565451,-0.00985624,0.0094762,-0.003308631,0.002739507,-0.00161289,0.005014442,0.00764719
-0.004800233,0.002295377,-0.033100485,0.009164012,-0.016041874,-0.002358212,-0.005706397,-0.003383869,0.002171692,0.006142017
0.01254442,-0.004360883,0.000919112,0.001853937,0.010286148,0.000106833,-0.004683223,-0.020853005,-0.003196059,0.008190794
-0.010186762,-0.007351018,0.005271712,0.007923195,0.009481165,-0.000754892,0.001670222,-0.005283448,-0.018368167,0.011935718
-0.004720715,-0.019574104,-0.023598494,0.01071233,-0.000804544,-0.001667378,0.005285595,0.000793577,0.007469541,0.002234657
0.001501028,0.035483245,0.001096867,0.000496068,0.00259149,-0.007908709,0.012741797,0.013061238,0.01390061,0.006006764
-0.004840179,-0.000145457,0.001685655,0.014358438,0.005582303,0.00727237,-0.00038909,-0.003295435,0.008074588,-0.005915783
0.005888031,0.005739199,-0.000348384,-0.008754024,0.004718979,-0.002137684,0.009766176,0.012813832,-0.01822045,0.012337082
0.0227444,0.007034552,-0.010711082,-0.010247868,0.005852375,-0.003696799,-0.008686986,-0.008329244,0.005249271,-0.005228529
-0.02435494,-0.011859894,0.003302415,0.017035956,-0.002267596,-0.000335973,-0.005446557,-0.0068409,-0.001805171,0.014949776
-0.022971112,0.01518156,0.000133242,0.01208055,-0.007803092,-0.010604218,0.001739131,0.021271578,0.000511062,0.015462154
-0.00580849,0.006981065,-0.007629127,-0.016513763,0.006599783,-0.007446103,-0.015659689,0.005003547,0.012734415,0.01036721
0.004101431,0.011798788,-0.011408309,0.009333289,-0.007469,0.006986606,-0.009592261,-0.002665076,-0.011448496,0.006661311
-0.007560363,-0.008373219,0.036365552,0.00975017,-0.00325075,0.002623287,-0.012226443,0.009482055,0.023487857,0.002344135
0.00038253,0.005821374,0.010883851,-0.00143143,-0.003004927,0.002383475,-0.00210327,-0.000830112,0.006726623,-0.006447348
-0.030080687,0.033679654,-0.00771299,0.009735604,0.001886305,-0.007816674,-0.004238794,-0.000200668,-0.000690517,0.006246982
0.009041957,-0.000564212,-0.011603219,0.012325632,0.008311309,-0.005490068,-0.003776259,-0.006730867,0.003517846,0.010897593
0.001224541,0.003232622,-0.01667536,-0.005477383,-0.0049553,0.014217214,0.0060696,-0.002958485,0.013492013,-0.010046956
0.001457295,-0.001440514,6.19E-05,0.011493953,0.004380856,-0.005087774,-0.000166473,-0.00482345,0.001413575,-0.002431871
-0.015597444,0.014967527,0.001476246,-0.013574642,0.001870416,-0.015538584,-0.006835329,0.018363041,-0.019339498,-0.009694117
0.012379316,0.003724339,-0.012707128,0.007582629,-0.002314079,0.003762806,-0.003942213,-0.00852929,0.016081092,-0.006980584
0.001683378,-3.29E-05,-0.025878575,0.008502959,0.005932684,-0.003527026,0.002405014,0.009869493,0.00911094,0.003753245
0.006759271,0.009067153,-0.016729943,0.0021902,0.001812873,0.003584114,0.004560721,-0.004236893,-0.000916949,0.005407161
-0.001578415,0.001581767,-0.000108481,0.011675271,-0.003987128,0.004796084,-0.014517943,0.012317284,-0.010409759,-0.005329773
-0.00175096,-0.00166304,0.012776351,0.006426633,-0.002197226,-0.008377953,-0.006036031,-0.000299587,-0.006516554,0.000665202
0.002358059,0.010889128,0.010032668,-0.008477313,-0.00311508,-0.006761749,0.002373597,-0.00915804,0.016304617,-0.00328303
-0.018611555,-0.000276359,-0.02261729,-0.001974079,-0.004156113,-0.007215318,0.004571384,-0.008531363,-0.008618115,-0.003357992
-0.001852718,0.00812182,-0.032935785,0.000615202,0.016457424,-0.000665811,-0.002701423,0.006162,0.000432677,0.002734798
0.015170652,0.004282275,-0.011649758,0.012331764,0.001810467,-0.000149745,0.006632231,0.004031207,0.010225446,-0.015012771
0.012571002,-0.006696745,-0.006016914,0.006859978,0.006967492,-0.006687594,-0.004715409,-0.011483276,-0.006695364,0.004047824
-0.012009755,-0.001558356,0.003207673,0.009006734,-0.010143232,-0.010544576,0.01313403,0.002429025,0.01317358,0.0045246
0.012597154,0.007036681,-0.010582168,0.002745521,0.014014195,-0.012292065,0.003241292,-0.00312822,0.006419827,0.014198559
0.022650154,-0.005253057,0.001320709,0.005301187,0.005162338,0.002329969,-0.007100593,0.010342594,-0.003794236,-0.012185223
0.009902038,0.009649011,-0.013956703,-0.000905723,-0.002159275,-0.013095392,0.000241179,-0.00780839,0.003497565,0.040775932
0.007310479,-0.005874203,0.005047816,0.001660991,-0.002138339,-0.006138333,-0.00084404,-0.012754198,0.006118532,0.023218186
-0.007097436,0.003416764,0.007542148,-0.002876363,0.00483169,0.001788369,-0.004923015,-0.006356673,0.000575662,-0.014239686
0.006961509,0.003989048,0.005582658,0.004248378,-0.001979217,-0.0059941,0.007916192,-0.002047161,-0.001628631,-0.015589677
-0.010033855,0.023515918,0.00753538,0.008995325,-0.006125319,0.00657614,0.015418523,0.003433864,-0.000140569,0.030223933
0.062391226,-0.001051269,0.012892598,0.000927866,0.003315155,0.001452311,-0.01172513,-0.009246827,-0.002256171,0.011269867
0.015116133,-0.004354081,-0.006480492,-0.007912742,-0.011239586,-0.024383858,-0.005917313,-0.001209708,-0.009623702,-0.006989976
0.002132993,-0.00658318,0.010402042,0.00231071,-0.004294305,0.002276464,-0.012280416,0.008643896,0.004084839,-0.004309916
-0.034698854,-0.007624736,-0.000694865,-0.011974768,-0.008148141,0.007738766,0.018096685,-0.00336541,-0.012250796,0.007462405
-0.016704968,-0.011986608,0.025564822,-0.001061766,0.004040018,0.00227772,0.010392601,-0.001936096,-0.005762114,0.028113271
0.001881155,-0.001532396,-0.003507231,-0.005371282,0.000249233,0.002365934,-0.014429231,0.0118384,0.021389923,0.011867507
-0.010717736,0.026818371,-0.017293747,-0.004053238,-0.009932215,-0.007415151,-0.015161779,-0.006010486,0.005333026,-0.000824172
0.008919089,0.006642017,-0.013372191,-0.019587262,0.009561612,0.003169302,-0.024117389,-0.005781944,-0.00630588,-0.005255019
0.012971086,-0.000623542,0.029602342,0.003923145,-0.006065227,-0.001800095,-0.007486203,-0.005856501,-0.010242934,0.00687352
0.000867998,0.005729209,0.005699824,0.000418691,0.008093671,-0.001388432,-0.001854082,0.022919842,-0.026599173,-0.003078567
0.037420923,0.000419236,-0.004174699,-0.000476195,-0.009800503,-0.001926796,0.005729193,-0.002620318,0.004302942,-0.015463924
0.002173663,0.003456548,0.015717776,-0.010139642,-0.00351846,0.008225842,-0.036384084,0.001379911,0.018126366,-0.009771477
-0.008191492,-0.000985366,0.005470049,0.007093793,0.004583373,-0.003583674,0.016776794,-0.020007804,-0.000719524,0.015612538
0.004742126,-0.018973298,0.008656572,0.00939256,0.000186633,-0.005585198,0.00800649,5.49E-05,0.006780972,-0.00203561
-0.002767022,0.015889449,0.013529018,-0.003231055,-0.001561352,0.008825576,0.013137467,-0.002738732,-0.022163898,0.012046412
-0.002189656,-0.000103498,0.021911047,-0.007151301,-0.001985921,-0.000572124,-0.001814702,-0.003485076,-0.004148912,-0.001780798
-0.017355253,0.00201406,-0.019974511,-0.01178084,0.001691001,0.009001658,-0.006718442,0.001888305,0.012587172,-0.008596537
-0.000826192,-0.02220433,0.014301643,-0.013791758,-0.000648959,-0.012519473,-0.000958858,-0.028042974,-0.013556759,-0.033040371
0.012854012,0.003810392,0.002914398,0.004919442,-0.006036089,0.002009615,-0.008788951,-0.003335893,0.006842781,0.007649705
-0.001857503,0.002884961,-0.02295625,0.016330193,-0.013198334,0.010212982,-0.012121025,-0.00521066,-0.009975886,0.036962437
-0.014150861,0.005724053,-0.00643146,0.003786297,-0.004873933,0.004634024,0.000366669,-0.007645806,0.003366467,0.010412264
-0.002622656,0.002868234,0.001148148,0.033279217,0.006456056,0.004449157,0.011833688,0.003651087,-0.010851863,-0.004782575
0.002909939,-0.000700683,0.002473016,-0.005361216,0.00218786,-4.55E-06,0.006432328,0.003690507,-0.020897033,-0.003800071
-0.008348394,0.002861132,0.010434479,0.017073979,0.003488556,-0.004159725,0.005187193,-0.011654435,-0.004252059,0.010744489
0.007675578,-0.001248961,0.025234043,-6.26E-05,-0.00085206,0.004697792,-0.013908732,-0.000692081,0.001391122,-0.001623474
-0.003091868,0.005449017,-0.021998929,0.001814691,0.001336211,-0.00395011,-0.003399092,0.027078527,0.018244616,0.012571276
-0.021126732,-0.005449982,0.031903545,0.01031387,-0.011828459,0.000349438,-0.010344154,-0.014668324,0.001133686,-0.009579759
-0.013105462,0.005362528,0.002866553,0.027350185,0.004105363,-0.003812615,0.000356812,-0.004088454,0.013199849,-0.007097723
-0.013615873,-0.024661909,0.00408342,0.007724631,-0.000189931,0.009503198,-0.006940258,8.23E-05,0.003090932,0.018501525
0.005555058,-0.00113417,0.001425898,0.002137417,-0.001582572,0.001349439,-0.011159474,0.003787057,0.009230254,-0.00254944
0.015201297,0.00372372,-0.008719967,0.005363002,-0.014352831,0.00958292,-0.002219112,0.00184722,-0.010929796,-0.001174793
-0.00790597,0.00268082,-0.005677242,-0.002931733,0.024197598,-0.000891213,-0.018585207,-0.008892658,0.011199018,-0.005026257
-0.036288513,0.003908146,0.003177215,-0.027417551,-0.024254345,0.00017996,0.0065627,2.10E-05,0.005194262,0.007613338
-0.019786767,-0.000149052,0.009555955,0.008719558,0.008269219,0.009669261,-0.008768451,-0.001306704,-0.005937465,-0.004934575
-0.011316307,0.010735312,-0.006852454,0.000444695,-0.012946834,-0.000962869,0.000122988,0.002207383,0.008922496,-0.010141444
0.013147002,0.003563898,0.007862595,-0.00605588,0.00036701,0.01151415,0.001921942,-0.003520776,-0.003719403,-0.016064154
0.019598048,0.001700064,-0.007634273,0.006035277,0.00329758,-0.000104688,0.000170846,-0.013473926,-0.012628084,-0.01172825
-0.0086499,-0.014441954,0.010370901,-0.004621166,0.001501968,-0.001762847,-0.003188648,0.002673217,-0.007842083,-0.01377196
0.000476542,-0.001730706,-0.00170074,0.001821654,0.001150764,-0.004427512,-0.009040936,-0.012330638,0.003210568,-0.023553752
0.011011724,0.011802536,-0.002904959,0.016077151,0.010328145,0.004278473,-0.011322247,0.010571648,0.002238088,-0.012388938
-0.00461699,0.013830214,-0.004938892,-0.004946153,-0.005215978,0.002227857,-0.008697349,8.26E-05,-0.022777627,0.037162861
0.01001154,-0.002263624,-0.004439494,0.007720222,-0.012886491,-0.000695971,0.003677893,-0.01129381,-0.007570861,-0.023636535
-0.009555614,0.01627805,-0.007117762,-0.008311454,0.00296417,-0.005123786,-0.02822167,0.019374267,0.002257401,-0.004095503
0.012202572,0.024841377,-0.004356969,-0.016879158,-0.010297442,-0.003579205,0.003015016,-0.010278414,0.003526331,-0.004310779
0.006362413,0.002642779,-0.000874857,0.012013618,0.002898566,0.002848787,-0.001700119,-0.004089291,-0.035414032,5.52E-05
0.009772757,0.023155241,0.009906664,-0.017580591,0.005713915,0.001534804,-0.00142395,0.009260415,-0.010423646,0.004086686
-0.001063929,0.002815907,0.011170876,-0.009472898,-0.016004751,0.006395053,-0.01396805,-0.008944258,0.015972791,-1.29E-05
-0.009554932,-0.007446941,0.007021537,0.015316014,0.009977456,6.91E-05,-0.015498262,-0.003285303,-0.010240971,-0.010365346
-0.000161697,0.003589263,0.011156363,-0.013619363,0.027335389,0.004704977,-0.010081607,0.0020932,-0.026400449,0.017629113
-0.000338324,0.004437079,-0.008518185,-0.014942552,0.007428357,-0.004933006,0.018835414,0.004710712,0.014744128,-0.018730959
0.00121515,-0.011800717,0.024252553,0.041473777,-0.0040139,-0.004917025,0.007384692,0.005189594,-0.007589679,-0.004741688
-0.001532127,-0.008413389,0.005369446,0.029939814,0.013147999,0.001274068,-0.002021711,-0.012867118,-0.002664095,0.000528948
-0.006233794,0.031739979,-0.002121516,0.01216057,-0.002717114,0.005523713,0.002716036,0.012177279,-0.000403769,0.006166547
-0.011137336,-0.022432932,-0.009646951,0.000992323,-0.009134198,0.012667195,-0.004989774,-0.016496817,0.004731307,0.012586602
-0.009185252,-0.005749313,-0.013061566,0.014380571,0.00334311,0.00323807,0.016355063,0.008822599,-0.010519709,-0.00444393
0.004406973,0.005899114,0.003284523,0.014677385,0.003042438,-0.00051981,-0.012904872,0.012822393,0.023691547,-0.001862455
-0.001432932,-0.017793717,0.000428391,0.010563191,-0.00795223,0.007088204,-0.008111407,-0.001312969,-0.007245808,-0.000865314
0.016378767,0.008089596,-0.008160608,-0.012072109,0.018279376,0.005588075,-0.017724673,-0.007721766,0.009759962,2.34E-05
-0.007582796,-0.001604953,-0.000728461,-0.000116435,-0.011510392,-0.005294601,0.016091641,-0.001869308,-0.011109093,-0.000268946
-0.013403246,0.008787768,0.004647813,-0.013249746,0.004259027,-0.004762194,0.002089215,-0.01914862,-0.033283482,-0.010131884
0.021588226,0.003414416,-0.008205209,0.02638507,-0.008596011,-0.004751608,0.012052654,-0.003703986,-0.003829742,0.002154535
-0.007902705,-0.002189784,-0.005584323,0.000167971,-0.001617017,0.003717115,0.012222128,-0.003966105,0.010981135,0.030045965
-0.005328431,0.005269534,-0.000349718,-0.007149543,0.009277026,0.004904846,0.010047614,-0.002268056,0.007307244,-0.018275074
0.003187873,-0.004313635,-0.00633346,-0.012029807,-0.023469088,0.022491358,0.013563829,-0.014729833,-0.002954898,0.000620964
-0.010614399,-0.016805358,-0.013550843,-0.007771618,-0.001592567,-0.016386794,-0.005537184,-0.014432643,-0.00354709,0.011698601
-0.010190068,0.005276912,-0.001107814,0.013336663,-0.002806156,-0.007665578,0.006259849,0.012526311,-0.01762731,-0.007264839
-0.00861342,-0.00427673,0.000783126,0.018311822,0.010052384,-0.010759086,0.001469329,-0.014422425,0.005107246,-0.014014971
0.022906786,0.00070368,-0.002981906,-0.017039296,0.000806721,0.011467557,-0.010732472,-8.82E-05,0.018278301,0.004172605
0.001848296,-0.001081643,0.005855956,-0.002305414,-0.00602754,6.89E-06,-0.004712473,-0.005697989,-0.006362462,0.004878996
0.013597494,0.01527911,-0.000775006,0.003212728,0.010890964,0.008884338,-0.009352015,0.008528716,0.002276093,-0.01449514
-0.005546071,0.008941809,0.004792479,0.001119345,-0.002565001,-0.016331416,0.016579447,-0.00419866,0.019934579,-0.021355372
0.001498003,0.003953783,-0.00310696,0.003859911,-0.010483767,-0.003007892,0.000281861,-0.026508065,-0.028901363,-0.002979069
0.000499721,-0.006381288,0.001968529,0.007096494,0.000354033,-0.005231655,0.013335311,-0.009341086,0.004054334,0.012543524
-0.001880669,0.001263414,0.009842617,0.007394987,0.004306235,-0.004255388,-0.016535913,0.004292422,0.003196473,-0.013302828
0.007495212,-0.001803572,0.013294576,-0.001153355,-0.004259874,0.00326366,-0.006760758,0.006499745,-0.018989506,0.000250899
-0.002415318,-0.000462263,0.000321451,0.012109641,-0.00198546,0.002975978,-0.01287322,-0.007848555,-0.019202329,0.005925031
0.006609808,0.006992965,-0.004854606,-0.017439726,-0.009923884,0.005279916,-0.000174514,-0.006660802,-0.002761162,0.001941425
0.006479413,0.000336537,-0.003579078,0.004323629,0.00633503,-0.008269386,0.00344671,0.004815686,0.004882586,-0.006780142
0.005012936,0.003568813,0.002155687,0.008934474,-0.005918094,0.018677549,0.013422791,-0.005910545,0.004808593,-0.015414352
-0.012443324,-0.004318601,0.010219615,0.000755641,-0.001562973,0.02145449,-0.0014067,0.007974779,0.025183317,-0.011693424
-0.005342461,0.009583455,-0.006368996,-0.042503937,-0.031592379,-0.004901152,0.015468346,0.020260203,0.007552258,0.015598161
-0.003880429,0.004446496,0.005472664,-0.009449007,-0.004109056,-0.013787127,-0.010154677,-0.012390977,-0.014961056,0.014991178
0.004190933,-0.004574718,0.013370941,-0.000466263,0.01775781,0.016138951,0.008192913,0.010912383,-0.008794467,0.003158692
0.015255536,0.000691815,-0.000703942,0.011344273,-0.005486086,0.011860404,-0.00352176,-0.007053235,-0.003607679,0.023270249
0.007678052,-0.006066238,0.000682825,-0.011201966,0.008250734,0.011088656,-0.009681583,0.009367994,0.005526126,-0.016583715
0.033127625,0.002744098,0.002314631,-0.001085391,0.003797157,-0.011090526,0.013279281,-0.012473444,-0.008513704,-0.020783851
-0.004166618,-0.003465978,-0.006272876,0.001608401,-0.03678251,-0.011563085,-0.007624348,0.006573691,-0.005256065,-0.002457984
-0.007463003,0.01063238,0.009790281,-0.02050592,0.019480447,0.024873645,-0.009342079,-0.001052742,0.0043288,-0.005767539
0.009037731,2.11E-05,-0.005496941,-0.006310514,-0.013789887,-0.009679068,0.002885899,0.004801294,-0.003779244,0.012973677
-0.006889763,-0.001778093,-0.003368829,0.023422086,-0.012050037,-0.002662976,0.001373806,-0.006289071,-0.012326165,-0.015463823
0.017944485,0.014248137,-0.003396416,0.006070751,0.006030069,0.000819268,0.002958707,0.004945902,-0.001009127,-0.00359119
0.004425023,-0.013960024,0.013539195,-0.014302741,-0.017437665,-0.002879948,0.015844849,-0.002718231,-0.001991281,0.009378776
-0.004521877,0.005663145,-0.005529855,-0.009248497,-0.003031484,-0.007856116,0.002603614,-0.004743944,0.00220596,-0.03732412
0.017270963,0.025287034,-0.008253456,0.017676323,-0.021158738,-0.030501462,0.010365195,-0.005634605,-0.003208442,0.004025155
0.015306571,-0.017092222,-0.003605121,0.004688613,-0.004159835,0.002963226,-0.004766715,0.000659127,0.00951832,0.043751022
-0.009096062,0.01009645,0.000129655,0.022503371,0.010821329,0.003706152,-0.002497296,-0.006812434,0.002812928,-0.00962244
-0.018090891,0.02228932,0.014922803,0.002989867,-0.030855978,0.02659839,-0.00765528,-0.00122821,0.003262878,0.002811094
0.005818557,0.001137786,-0.000403391,-0.010635345,0.012701832,-0.018011246,-0.002023318,-0.007342068,-0.003433834,-0.024491457
-0.003148719,0.019468768,-0.008984666,-0.022363307,-0.000879425,0.012520873,-0.006121808,0.000344554,1.93E-07,0.018024648
-0.017362942,-0.00022517,0.000671496,-0.002616019,-0.000798541,-0.006235739,0.009826087,-0.004316264,-0.009351842,0.030181202
-0.00538475,0.009354442,0.00220242,-0.014787066,-0.006605972,-0.029816189,0.015017354,-0.005255849,-0.005727606,-0.019671604
-0.004356633,0.002198177,0.000222142,0.030197474,-0.025692785,-0.007226427,-0.006009012,-0.003537584,-0.004917771,0.020076939
-0.004257673,-0.01923642,0.008402133,0.035097598,-0.009483031,0.012395516,0.008362778,0.005362285,0.005111348,-0.00872281
0.008724868,0.013073247,0.001373381,-0.02823213,0.015022579,-0.007046338,-0.003068934,0.002180838,-0.004822514,0.003868286
-0.007982235,-0.00239294,-0.012931767,-0.010405652,-0.007660159,-0.014439561,-0.021732604,-0.007921485,-0.012244289,-0.001926153
